vpdmfId	viewType	locked	vpdmfLabel	vpdmfUri	namespace	thumbnail	indexTuple
12787	.Journal.%	\N	Riv Rosmin Filos Cult.	\N	\N	\N	Riv Rosmin Filos Cult.
12788	.Journal.%	\N	Riv Stor Calabr.	\N	\N	\N	Riv Stor Calabr.
12789	.Journal.%	\N	West States Jew Hist Q.	\N	\N	\N	West States Jew Hist Q.
12790	.Journal.%	\N	Riv Stor Chiesa Ital.	\N	\N	\N	Riv Stor Chiesa Ital.
12791	.Journal.%	\N	Riv Stor Filos.	\N	\N	\N	Riv Stor Filos.
12792	.Journal.%	\N	Riv Stor Ital.	\N	\N	\N	Riv Stor Ital.
12793	.Journal.%	\N	Riv Studi Class.	\N	\N	\N	Riv Studi Class.
12794	.Journal.%	\N	Riv Studi Orient.	\N	\N	\N	Riv Studi Orient.
12795	.Journal.%	\N	Wet Tijd.	\N	\N	\N	Wet Tijd.
12796	.Journal.%	\N	Rocky Mt Soc Sci J.	\N	\N	\N	Rocky Mt Soc Sci J.
12797	.Journal.%	\N	Rocz Filoz.	\N	\N	\N	Rocz Filoz.
12798	.Journal.%	\N	Wien Beitr Gesch Neuzeit.	\N	\N	\N	Wien Beitr Gesch Neuzeit.
12799	.Journal.%	\N	Rocz Humanist.	\N	\N	\N	Rocz Humanist.
12800	.Journal.%	\N	Wien Geschichtsbl.	\N	\N	\N	Wien Geschichtsbl.
12801	.Journal.%	\N	Rom Hist Mitt.	\N	\N	\N	Rom Hist Mitt.
12802	.Journal.%	\N	Wien Z Kunde Morgenl.	\N	\N	\N	Wien Z Kunde Morgenl.
12803	.Journal.%	\N	Roman Notes.	\N	\N	\N	Roman Notes.
12804	.Journal.%	\N	William Mary Q.	\N	\N	\N	William Mary Q.
12805	.Journal.%	\N	Romantisme.	\N	\N	\N	Romantisme.
12806	.Journal.%	\N	Rostrum.	\N	\N	\N	Rostrum.
12807	.Journal.%	\N	Rural Afr.	\N	\N	\N	Rural Afr.
12808	.Journal.%	\N	Wis Mag Hist.	\N	\N	\N	Wis Mag Hist.
12809	.Journal.%	\N	S Afr Hist J.	\N	\N	\N	S Afr Hist J.
12810	.Journal.%	\N	Wiss Z Ernst Moritz Arndt Univ Ges Sprachwiss.	\N	\N	\N	Wiss Z Ernst Moritz Arndt Univ Ges Sprachwiss.
12811	.Journal.%	\N	S Afr J Econ.	\N	\N	\N	S Afr J Econ.
12812	.Journal.%	\N	S Afr J Econ Hist.	\N	\N	\N	S Afr J Econ Hist.
12813	.Journal.%	\N	S C Hist Illus.	\N	\N	\N	S C Hist Illus.
12814	.Journal.%	\N	S D Hist Collect.	\N	\N	\N	S D Hist Collect.
12815	.Journal.%	\N	Wolfenbutteler Renaiss Mitt.	\N	\N	\N	Wolfenbutteler Renaiss Mitt.
12816	.Journal.%	\N	SECOLAS Ann.	\N	\N	\N	SECOLAS Ann.
12817	.Journal.%	\N	Saalburg Jahrb.	\N	\N	\N	Saalburg Jahrb.
12818	.Journal.%	\N	Saeculum.	\N	\N	\N	Saeculum.
12819	.Journal.%	\N	Womens Annu.	\N	\N	\N	Womens Annu.
12820	.Journal.%	\N	Sage.	\N	\N	\N	Sage.
12821	.Journal.%	\N	Womens Stud Int Forum.	\N	\N	\N	Womens Stud Int Forum.
12822	.Journal.%	\N	Saisons Alsace.	\N	\N	\N	Saisons Alsace.
12823	.Journal.%	\N	Work Pap Mag.	\N	\N	\N	Work Pap Mag.
12824	.Journal.%	\N	Work Pap New Soc.	\N	\N	\N	Work Pap New Soc.
12825	.Journal.%	\N	World Archaeol.	\N	\N	\N	World Archaeol.
12826	.Journal.%	\N	World Polit.	\N	\N	\N	World Polit.
12827	.Journal.%	\N	Wythe Cty Hist Rev.	\N	\N	\N	Wythe Cty Hist Rev.
12828	.Journal.%	\N	Xaloc.	\N	\N	\N	Xaloc.
12829	.Journal.%	\N	Yale Univ Libr Gaz.	\N	\N	\N	Yale Univ Libr Gaz.
12830	.Journal.%	\N	Rev Univ Ottawa.	\N	\N	\N	Rev Univ Ottawa.
12831	.Journal.%	\N	S C Hist Mag.	\N	\N	\N	S C Hist Mag.
12832	.Journal.%	\N	Yad Vashem Stud Eur Jew Catastrophe Resist.	\N	\N	\N	Yad Vashem Stud Eur Jew Catastrophe Resist.
12833	.Journal.%	\N	Warwickshire Hist.	\N	\N	\N	Warwickshire Hist.
12834	.Journal.%	\N	West Hist Q.	\N	\N	\N	West Hist Q.
12835	.Journal.%	\N	Riv Mil.	\N	\N	\N	Riv Mil.
12836	.Journal.%	\N	Yearb Ger Am Stud.	\N	\N	\N	Yearb Ger Am Stud.
12837	.Journal.%	\N	Oudheidkd Meded Rijksmus Oudheiden Leiden.	\N	\N	\N	Oudheidkd Meded Rijksmus Oudheiden Leiden.
12838	.Journal.%	\N	Sb Arch Pr.	\N	\N	\N	Sb Arch Pr.
12839	.Journal.%	\N	Z Bayer Landesgesch.	\N	\N	\N	Z Bayer Landesgesch.
12840	.Journal.%	\N	Scand J Hist.	\N	\N	\N	Scand J Hist.
12841	.Journal.%	\N	Z Gesch Arab Islam Wiss.	\N	\N	\N	Z Gesch Arab Islam Wiss.
12842	.Journal.%	\N	Schaffhauser Beitr Vaterl Gesch.	\N	\N	\N	Schaffhauser Beitr Vaterl Gesch.
12843	.Journal.%	\N	Veltro.	\N	\N	\N	Veltro.
12844	.Journal.%	\N	Vestn Mosk Univ Ser 8 Istor.	\N	\N	\N	Vestn Mosk Univ Ser 8 Istor.
12845	.Journal.%	\N	New South.	\N	\N	\N	New South.
12846	.Journal.%	\N	Niger Mag.	\N	\N	\N	Niger Mag.
12847	.Journal.%	\N	Overijssel.	\N	\N	\N	Overijssel.
12848	.Journal.%	\N	Atlantis (Montr).	\N	\N	\N	Atlantis (Montr).
12849	.Journal.%	\N	Civilisations.	\N	\N	\N	Civilisations.
12850	.Journal.%	\N	Atti Mem Deput Stor Patria Antiche Prov Modenesi.	\N	\N	\N	Atti Mem Deput Stor Patria Antiche Prov Modenesi.
12851	.Journal.%	\N	Salisbury Med Bull.	\N	\N	\N	Salisbury Med Bull.
12852	.Journal.%	\N	Yearb Popul Res Finl.	\N	\N	\N	Yearb Popul Res Finl.
12853	.Journal.%	\N	Salmagundi.	\N	\N	\N	Salmagundi.
12854	.Journal.%	\N	Yod.	\N	\N	\N	Yod.
12855	.Journal.%	\N	Samtiden.	\N	\N	\N	Samtiden.
12856	.Journal.%	\N	York State Trad.	\N	\N	\N	York State Trad.
12857	.Journal.%	\N	San Jose Stud.	\N	\N	\N	San Jose Stud.
12858	.Journal.%	\N	Santiago.	\N	\N	\N	Santiago.
12859	.Journal.%	\N	Z Aachener Geschichtsver.	\N	\N	\N	Z Aachener Geschichtsver.
12860	.Journal.%	\N	Sapienza.	\N	\N	\N	Sapienza.
12861	.Journal.%	\N	Sask Hist.	\N	\N	\N	Sask Hist.
12862	.Journal.%	\N	Z Aegypt Sprach Altertumskd.	\N	\N	\N	Z Aegypt Sprach Altertumskd.
12863	.Journal.%	\N	Z Allg Wissenschaftstheor.	\N	\N	\N	Z Allg Wissenschaftstheor.
12864	.Journal.%	\N	Sb Nar Muz Pr Rada C Lit Hist.	\N	\N	\N	Sb Nar Muz Pr Rada C Lit Hist.
12865	.Journal.%	\N	Z Bevolkerungswiss.	\N	\N	\N	Z Bevolkerungswiss.
12866	.Journal.%	\N	Sb Nar Muz Praze Rada A Hist.	\N	\N	\N	Sb Nar Muz Praze Rada A Hist.
12867	.Journal.%	\N	Z Dtsch Altert Dtsch Lit.	\N	\N	\N	Z Dtsch Altert Dtsch Lit.
12868	.Journal.%	\N	Z Dtsch Morgenl Ges.	\N	\N	\N	Z Dtsch Morgenl Ges.
12869	.Journal.%	\N	Scand Econ Hist Rev.	\N	\N	\N	Scand Econ Hist Rev.
12870	.Journal.%	\N	Scand Popul Stud.	\N	\N	\N	Scand Popul Stud.
12871	.Journal.%	\N	Z Fr Spr Lit.	\N	\N	\N	Z Fr Spr Lit.
12872	.Journal.%	\N	Z Ges Schleswig Holstein Gesch.	\N	\N	\N	Z Ges Schleswig Holstein Gesch.
12873	.Journal.%	\N	Scandia.	\N	\N	\N	Scandia.
12874	.Journal.%	\N	Sch Sci Rev.	\N	\N	\N	Sch Sci Rev.
12875	.Journal.%	\N	Z Geschichtswiss.	\N	\N	\N	Z Geschichtswiss.
12876	.Journal.%	\N	Scheidewege.	\N	\N	\N	Scheidewege.
12877	.Journal.%	\N	Z Heereskd.	\N	\N	\N	Z Heereskd.
12878	.Journal.%	\N	Schiff Zeit.	\N	\N	\N	Schiff Zeit.
12879	.Journal.%	\N	Z Hist Forsch.	\N	\N	\N	Z Hist Forsch.
12880	.Journal.%	\N	Schr Gesch Kult Alten Orients.	\N	\N	\N	Schr Gesch Kult Alten Orients.
12881	.Journal.%	\N	Z Hist Ver Schwaben Neuburg.	\N	\N	\N	Z Hist Ver Schwaben Neuburg.
12882	.Journal.%	\N	Schweiz Monatsh.	\N	\N	\N	Schweiz Monatsh.
12883	.Journal.%	\N	Z Hist Ver Steiermark.	\N	\N	\N	Z Hist Ver Steiermark.
12884	.Journal.%	\N	Z Kirchengesch.	\N	\N	\N	Z Kirchengesch.
12885	.Journal.%	\N	Z Kunstgesch.	\N	\N	\N	Z Kunstgesch.
12886	.Journal.%	\N	Sci Avenir.	\N	\N	\N	Sci Avenir.
12887	.Journal.%	\N	Z Papyrologie Epigraphik.	\N	\N	\N	Z Papyrologie Epigraphik.
12888	.Journal.%	\N	Z Philos Forsch.	\N	\N	\N	Z Philos Forsch.
12889	.Journal.%	\N	Sci Tech Perspect.	\N	\N	\N	Sci Tech Perspect.
12890	.Journal.%	\N	Z Pola Walki.	\N	\N	\N	Z Pola Walki.
12891	.Journal.%	\N	Scott Edu Rev.	\N	\N	\N	Scott Edu Rev.
12892	.Journal.%	\N	Z Polit.	\N	\N	\N	Z Polit.
12893	.Journal.%	\N	Scott Hist Rev.	\N	\N	\N	Scott Hist Rev.
12894	.Journal.%	\N	Z Relig Geistesgesch.	\N	\N	\N	Z Relig Geistesgesch.
12895	.Journal.%	\N	Scott J Polit Econ.	\N	\N	\N	Scott J Polit Econ.
12896	.Journal.%	\N	Z Rom Philol.	\N	\N	\N	Z Rom Philol.
12897	.Journal.%	\N	Scr Minora.	\N	\N	\N	Scr Minora.
12898	.Journal.%	\N	Z Savigny Stift Rechtsgesch Ger Abt.	\N	\N	\N	Z Savigny Stift Rechtsgesch Ger Abt.
12899	.Journal.%	\N	Z Ver Lubeck Gesch Altertumskd.	\N	\N	\N	Z Ver Lubeck Gesch Altertumskd.
12900	.Journal.%	\N	Z Wurttemb Landesgesch.	\N	\N	\N	Z Wurttemb Landesgesch.
12901	.Journal.%	\N	Zaragoza.	\N	\N	\N	Zaragoza.
12902	.Journal.%	\N	Sefarad.	\N	\N	\N	Sefarad.
12903	.Journal.%	\N	Senckenb. Biol..	\N	\N	\N	Senckenb. Biol..
12904	.Journal.%	\N	Senefiance.	\N	\N	\N	Senefiance.
12905	.Journal.%	\N	Ser Filol Ros.	\N	\N	\N	Ser Filol Ros.
12906	.Journal.%	\N	Zb Istor.	\N	\N	\N	Zb Istor.
12907	.Journal.%	\N	Zb Zgodovino Naravoslovja Teh.	\N	\N	\N	Zb Zgodovino Naravoslovja Teh.
12908	.Journal.%	\N	Survival (Lond).	\N	\N	\N	Survival (Lond).
12909	.Journal.%	\N	Zeitgesch.	\N	\N	\N	Zeitgesch.
12910	.Journal.%	\N	Zentralasiat Stud.	\N	\N	\N	Zentralasiat Stud.
12911	.Journal.%	\N	Shakai Keizai Shigaku.	\N	\N	\N	Shakai Keizai Shigaku.
12912	.Journal.%	\N	Zest Hist.	\N	\N	\N	Zest Hist.
12913	.Journal.%	\N	Shakespeare Stud.	\N	\N	\N	Shakespeare Stud.
12914	.Journal.%	\N	Zinbun.	\N	\N	\N	Zinbun.
12915	.Journal.%	\N	Zion.	\N	\N	\N	Zion.
12916	.Journal.%	\N	Ziva Antika.	\N	\N	\N	Ziva Antika.
12917	.Journal.%	\N	Shiso.	\N	\N	\N	Shiso.
12918	.Journal.%	\N	Shvut.	\N	\N	\N	Shvut.
12919	.Journal.%	\N	Zur Taschenb.	\N	\N	\N	Zur Taschenb.
12920	.Journal.%	\N	Zwingliana.	\N	\N	\N	Zwingliana.
12921	.Journal.%	\N	Simon Wiesenthal Cent Annu.	\N	\N	\N	Simon Wiesenthal Cent Annu.
12922	.Journal.%	\N	VDI Ber.	\N	\N	\N	VDI Ber.
12923	.Journal.%	\N	Va Cavalcade.	\N	\N	\N	Va Cavalcade.
12924	.Journal.%	\N	Va Law Rev.	\N	\N	\N	Va Law Rev.
12925	.Journal.%	\N	Va Mag Hist Biogr.	\N	\N	\N	Va Mag Hist Biogr.
12926	.Journal.%	\N	Va Q Rev.	\N	\N	\N	Va Q Rev.
12927	.Journal.%	\N	Verh Zool Bot Ges Wien.	\N	\N	\N	Verh Zool Bot Ges Wien.
12928	.Journal.%	\N	Versl Meded K Viaam Acad Taal Lett.	\N	\N	\N	Versl Meded K Viaam Acad Taal Lett.
12929	.Journal.%	\N	Vestn Drevnej Istor (Moskva).	\N	\N	\N	Vestn Drevnej Istor (Moskva).
12930	.Journal.%	\N	Schweiz Z Gesch.	\N	\N	\N	Schweiz Z Gesch.
12931	.Journal.%	\N	Z Savigny Stift Rechtsgesch Kanon Abt.	\N	\N	\N	Z Savigny Stift Rechtsgesch Kanon Abt.
12932	.Journal.%	\N	Sb Pr Filos Fak Brnenske Univ Rada Hist.	\N	\N	\N	Sb Pr Filos Fak Brnenske Univ Rada Hist.
12933	.Journal.%	\N	Penelope.	\N	\N	\N	Penelope.
12934	.Journal.%	\N	Ponte.	\N	\N	\N	Ponte.
12935	.Journal.%	\N	Viator.	\N	\N	\N	Viator.
12936	.Journal.%	\N	Vic Hist J.	\N	\N	\N	Vic Hist J.
12937	.Journal.%	\N	Southwest Hist Q.	\N	\N	\N	Southwest Hist Q.
12938	.Journal.%	\N	Textual Pract.	\N	\N	\N	Textual Pract.
12939	.Journal.%	\N	Tenn Hist Q.	\N	\N	\N	Tenn Hist Q.
12940	.Journal.%	\N	Tel Aviver Jahrb Dtsch Gesch.	\N	\N	\N	Tel Aviver Jahrb Dtsch Gesch.
12941	.Journal.%	\N	Technikgeschichte.	\N	\N	\N	Technikgeschichte.
12942	.Journal.%	\N	Singap Libr.	\N	\N	\N	Singap Libr.
12943	.Journal.%	\N	Sitzungsber Heidelb Akad Wiss Math Naturwiss Kl.	\N	\N	\N	Sitzungsber Heidelb Akad Wiss Math Naturwiss Kl.
12944	.Journal.%	\N	Sixt Century J.	\N	\N	\N	Sixt Century J.
12945	.Journal.%	\N	Slaski Kwat Hist Sabotka.	\N	\N	\N	Slaski Kwat Hist Sabotka.
12946	.Journal.%	\N	Slav East Eur Rev.	\N	\N	\N	Slav East Eur Rev.
12947	.Journal.%	\N	Slavery Abol.	\N	\N	\N	Slavery Abol.
12948	.Journal.%	\N	Slavic Rev.	\N	\N	\N	Slavic Rev.
12949	.Journal.%	\N	Slov Arch.	\N	\N	\N	Slov Arch.
12950	.Journal.%	\N	Slov Prehl.	\N	\N	\N	Slov Prehl.
12951	.Journal.%	\N	Smithson Stud Hist Technol.	\N	\N	\N	Smithson Stud Hist Technol.
12952	.Journal.%	\N	Soc Malawi J.	\N	\N	\N	Soc Malawi J.
12953	.Journal.%	\N	Soc Sci Hist.	\N	\N	\N	Soc Sci Hist.
12954	.Journal.%	\N	Soc Sci J.	\N	\N	\N	Soc Sci J.
12955	.Journal.%	\N	Soc Stor.	\N	\N	\N	Soc Stor.
12956	.Journal.%	\N	Past Present.	\N	\N	\N	Past Present.
12957	.Journal.%	\N	Societas.	\N	\N	\N	Societas.
12958	.Journal.%	\N	Sociol Anal.	\N	\N	\N	Sociol Anal.
12959	.Journal.%	\N	Philosophy.	\N	\N	\N	Philosophy.
12960	.Journal.%	\N	Rendezvous (Buffalo).	\N	\N	\N	Rendezvous (Buffalo).
12961	.Journal.%	\N	Sotahist Aikak.	\N	\N	\N	Sotahist Aikak.
12962	.Journal.%	\N	Sotsiol Issled.	\N	\N	\N	Sotsiol Issled.
12963	.Journal.%	\N	Vet Med Nachr.	\N	\N	\N	Vet Med Nachr.
12964	.Journal.%	\N	Source Notes Hist Art.	\N	\N	\N	Source Notes Hist Art.
12965	.Journal.%	\N	South Asia Res.	\N	\N	\N	South Asia Res.
12966	.Journal.%	\N	South Atl Q.	\N	\N	\N	South Atl Q.
12967	.Journal.%	\N	Vic Hist Mag.	\N	\N	\N	Vic Hist Mag.
12968	.Journal.%	\N	South Calif Law Rev.	\N	\N	\N	South Calif Law Rev.
12969	.Journal.%	\N	Vic Newsl.	\N	\N	\N	Vic Newsl.
12970	.Journal.%	\N	Vic Period Newsl.	\N	\N	\N	Vic Period Newsl.
12971	.Journal.%	\N	South Expos.	\N	\N	\N	South Expos.
12972	.Journal.%	\N	South Folk Q.	\N	\N	\N	South Folk Q.
12973	.Journal.%	\N	Vic Vet Proc.	\N	\N	\N	Vic Vet Proc.
12974	.Journal.%	\N	South Hist.	\N	\N	\N	South Hist.
12975	.Journal.%	\N	Vie Lang.	\N	\N	\N	Vie Lang.
12976	.Journal.%	\N	South Indian Stud.	\N	\N	\N	South Indian Stud.
12977	.Journal.%	\N	Vierteljahrsh Zeitgesch.	\N	\N	\N	Vierteljahrsh Zeitgesch.
12978	.Journal.%	\N	South Stud.	\N	\N	\N	South Stud.
12979	.Journal.%	\N	Southeast Eur.	\N	\N	\N	Southeast Eur.
12980	.Journal.%	\N	Southwest Rev.	\N	\N	\N	Southwest Rev.
12981	.Journal.%	\N	Vitae Scholasticae.	\N	\N	\N	Vitae Scholasticae.
12982	.Journal.%	\N	Urban Rev.	\N	\N	\N	Urban Rev.
12983	.Journal.%	\N	Urban Stud.	\N	\N	\N	Urban Stud.
12984	.Journal.%	\N	Urbi.	\N	\N	\N	Urbi.
12985	.Journal.%	\N	Utah Hist Q.	\N	\N	\N	Utah Hist Q.
12986	.Journal.%	\N	Utop Stud.	\N	\N	\N	Utop Stud.
12987	.Journal.%	\N	Sov Arkh.	\N	\N	\N	Sov Arkh.
12988	.Journal.%	\N	Sov Etnogr.	\N	\N	\N	Sov Etnogr.
12989	.Journal.%	\N	Sov Jew Aff.	\N	\N	\N	Sov Jew Aff.
12990	.Journal.%	\N	Thalassia Salentina.	\N	\N	\N	Thalassia Salentina.
12991	.Journal.%	\N	Sov Stud.	\N	\N	\N	Sov Stud.
12992	.Journal.%	\N	Sov Stud Hist.	\N	\N	\N	Sov Stud Hist.
12993	.Journal.%	\N	Spagna Contemp.	\N	\N	\N	Spagna Contemp.
12994	.Journal.%	\N	Texana.	\N	\N	\N	Texana.
12995	.Journal.%	\N	Terr Incogn.	\N	\N	\N	Terr Incogn.
12996	.Journal.%	\N	Tequesta.	\N	\N	\N	Tequesta.
12997	.Journal.%	\N	Tenn Stud Lit.	\N	\N	\N	Tenn Stud Lit.
12998	.Journal.%	\N	Technology.	\N	\N	\N	Technology.
12999	.Journal.%	\N	Teach Coll Rec v2.	\N	\N	\N	Teach Coll Rec v2.
13000	.Journal.%	\N	Tampa Bay Hist.	\N	\N	\N	Tampa Bay Hist.
13001	.Journal.%	\N	Szazadok.	\N	\N	\N	Szazadok.
13002	.Journal.%	\N	Synthese.	\N	\N	\N	Synthese.
13003	.Journal.%	\N	South Calif Q.	\N	\N	\N	South Calif Q.
13004	.Journal.%	\N	Texas Stud Lit Lang.	\N	\N	\N	Texas Stud Lit Lang.
13005	.Journal.%	\N	Histoire Soc.	\N	\N	\N	Histoire Soc.
13006	.Journal.%	\N	Sov Gos Pravo.	\N	\N	\N	Sov Gos Pravo.
13007	.Journal.%	\N	Spec Collect.	\N	\N	\N	Spec Collect.
13008	.Journal.%	\N	Si Yu Yan.	\N	\N	\N	Si Yu Yan.
13009	.Journal.%	\N	Theatre Surv.	\N	\N	\N	Theatre Surv.
13010	.Journal.%	\N	Theol Sz.	\N	\N	\N	Theol Sz.
13011	.Journal.%	\N	Theory Soc.	\N	\N	\N	Theory Soc.
13012	.Journal.%	\N	Thomist.	\N	\N	\N	Thomist.
13013	.Journal.%	\N	Spieg Hist.	\N	\N	\N	Spieg Hist.
13014	.Journal.%	\N	Tibet News Rev.	\N	\N	\N	Tibet News Rev.
13015	.Journal.%	\N	Spinner.	\N	\N	\N	Spinner.
13016	.Journal.%	\N	Tidsskr Rettsvitenskap.	\N	\N	\N	Tidsskr Rettsvitenskap.
13017	.Journal.%	\N	Tidsskr Samfunnsforsk.	\N	\N	\N	Tidsskr Samfunnsforsk.
13018	.Journal.%	\N	Spirales.	\N	\N	\N	Spirales.
13019	.Journal.%	\N	Spis Blg Akad Nauk.	\N	\N	\N	Spis Blg Akad Nauk.
13020	.Journal.%	\N	Tijdschr Geschied.	\N	\N	\N	Tijdschr Geschied.
13021	.Journal.%	\N	Stadion.	\N	\N	\N	Stadion.
13022	.Journal.%	\N	Stadion (Koln).	\N	\N	\N	Stadion (Koln).
13023	.Journal.%	\N	Stanford Fr Rev.	\N	\N	\N	Stanford Fr Rev.
13024	.Journal.%	\N	Tijdschr Filos.	\N	\N	\N	Tijdschr Filos.
13025	.Journal.%	\N	Stanovnistvo.	\N	\N	\N	Stanovnistvo.
13026	.Journal.%	\N	Timeline.	\N	\N	\N	Timeline.
13027	.Journal.%	\N	State Black Am.	\N	\N	\N	State Black Am.
13028	.Journal.%	\N	Sterkiana.	\N	\N	\N	Sterkiana.
13029	.Journal.%	\N	Tirol Heim.	\N	\N	\N	Tirol Heim.
13030	.Journal.%	\N	Stimmen Zeit.	\N	\N	\N	Stimmen Zeit.
13031	.Journal.%	\N	Strategy Tactics.	\N	\N	\N	Strategy Tactics.
13032	.Journal.%	\N	Tirol Heimatbl.	\N	\N	\N	Tirol Heimatbl.
13033	.Journal.%	\N	Strenna Stor Bolognese.	\N	\N	\N	Strenna Stor Bolognese.
13034	.Journal.%	\N	Stud Am Renaiss.	\N	\N	\N	Stud Am Renaiss.
13035	.Journal.%	\N	Stud Burke Time.	\N	\N	\N	Stud Burke Time.
13036	.Journal.%	\N	Torah U Madda J.	\N	\N	\N	Torah U Madda J.
13037	.Journal.%	\N	Stud Cartesiana.	\N	\N	\N	Stud Cartesiana.
13038	.Journal.%	\N	Tort Stat Tanulm.	\N	\N	\N	Tort Stat Tanulm.
13039	.Journal.%	\N	Tortenelmi Sz.	\N	\N	\N	Tortenelmi Sz.
13040	.Journal.%	\N	Touchstone (Nashv).	\N	\N	\N	Touchstone (Nashv).
13041	.Journal.%	\N	Toung Pao.	\N	\N	\N	Toung Pao.
13042	.Journal.%	\N	Stud Cl.	\N	\N	\N	Stud Cl.
13043	.Journal.%	\N	Tourbe Philos.	\N	\N	\N	Tourbe Philos.
13044	.Journal.%	\N	Stud Comeniana Hist.	\N	\N	\N	Stud Comeniana Hist.
13045	.Journal.%	\N	Tradition.	\N	\N	\N	Tradition.
13046	.Journal.%	\N	Trans R Hist Soc.	\N	\N	\N	Trans R Hist Soc.
13047	.Journal.%	\N	Trans Action.	\N	\N	\N	Trans Action.
13048	.Journal.%	\N	Stud Eighteenth Cent Cult.	\N	\N	\N	Stud Eighteenth Cent Cult.
13049	.Journal.%	\N	Stud Engl Lit.	\N	\N	\N	Stud Engl Lit.
13050	.Journal.%	\N	Stud Eur Thought.	\N	\N	\N	Stud Eur Thought.
13051	.Journal.%	\N	Trans Bristol Glos Archaeol Soc.	\N	\N	\N	Trans Bristol Glos Archaeol Soc.
13052	.Journal.%	\N	Stud Filoz.	\N	\N	\N	Stud Filoz.
13053	.Journal.%	\N	Trans Camb Bibliogr Soc.	\N	\N	\N	Trans Camb Bibliogr Soc.
13054	.Journal.%	\N	Stud Hist (Sahibabad).	\N	\N	\N	Stud Hist (Sahibabad).
13055	.Journal.%	\N	Stud Islam.	\N	\N	\N	Stud Islam.
13056	.Journal.%	\N	Stud Leibnitiana.	\N	\N	\N	Stud Leibnitiana.
13057	.Journal.%	\N	Stud Mater Dziejow Nauk Pol.	\N	\N	\N	Stud Mater Dziejow Nauk Pol.
13058	.Journal.%	\N	Trans Essex Archaeol Soc.	\N	\N	\N	Trans Essex Archaeol Soc.
13059	.Journal.%	\N	Stud Mediev Cult.	\N	\N	\N	Stud Mediev Cult.
13060	.Journal.%	\N	Stud Mitt Gesch Benediktinerorden.	\N	\N	\N	Stud Mitt Gesch Benediktinerorden.
13061	.Journal.%	\N	Stud Neophilol.	\N	\N	\N	Stud Neophilol.
13062	.Journal.%	\N	Stud Papyrol.	\N	\N	\N	Stud Papyrol.
13063	.Journal.%	\N	Stud Romanticism.	\N	\N	\N	Stud Romanticism.
13064	.Journal.%	\N	Trans Ill State Acad Sci.	\N	\N	\N	Trans Ill State Acad Sci.
13065	.Journal.%	\N	Stud Rosenthaliana.	\N	\N	\N	Stud Rosenthaliana.
13066	.Journal.%	\N	Trans Jew Hist Soc Engl.	\N	\N	\N	Trans Jew Hist Soc Engl.
13067	.Journal.%	\N	Trans Leicester Archaeol Hist Soc.	\N	\N	\N	Trans Leicester Archaeol Hist Soc.
13068	.Journal.%	\N	Trans Proc Am Philol Assoc.	\N	\N	\N	Trans Proc Am Philol Assoc.
13069	.Journal.%	\N	Trans Rep Liverp Med Inst.	\N	\N	\N	Trans Rep Liverp Med Inst.
13070	.Journal.%	\N	Trends Hist.	\N	\N	\N	Trends Hist.
13071	.Journal.%	\N	Turnbull Libr Rec.	\N	\N	\N	Turnbull Libr Rec.
13072	.Journal.%	\N	Turun Hist Ark (Finl).	\N	\N	\N	Turun Hist Ark (Finl).
13073	.Journal.%	\N	Tohogaku.	\N	\N	\N	Tohogaku.
13074	.Journal.%	\N	Toyoshi Kenkyu.	\N	\N	\N	Toyoshi Kenkyu.
13075	.Journal.%	\N	Trans Engl Ceram Circle.	\N	\N	\N	Trans Engl Ceram Circle.
13076	.Journal.%	\N	Trans Lancaster Cheshire Antiq Soc.	\N	\N	\N	Trans Lancaster Cheshire Antiq Soc.
13077	.Journal.%	\N	Stud Soc Sci West Ga Coll.	\N	\N	\N	Stud Soc Sci West Ga Coll.
13078	.Journal.%	\N	Stud Voltaire 18th Century.	\N	\N	\N	Stud Voltaire 18th Century.
13079	.Journal.%	\N	Univ Edinb J.	\N	\N	\N	Univ Edinb J.
13080	.Journal.%	\N	Studime Hist.	\N	\N	\N	Studime Hist.
13081	.Journal.%	\N	Sven Linnesallskap Arsskr.	\N	\N	\N	Sven Linnesallskap Arsskr.
13082	.Journal.%	\N	Wiss Z Karl Marx Univ Leipzig Ges Sprachwiss.	\N	\N	\N	Wiss Z Karl Marx Univ Leipzig Ges Sprachwiss.
13083	.Journal.%	\N	Z Ostforsch.	\N	\N	\N	Z Ostforsch.
13084	.Journal.%	\N	Rev Avranchin Pays Granville.	\N	\N	\N	Rev Avranchin Pays Granville.
13085	.Journal.%	\N	Rev Nouv.	\N	\N	\N	Rev Nouv.
13086	.Journal.%	\N	Stud Scott Lit.	\N	\N	\N	Stud Scott Lit.
13087	.Journal.%	\N	Stud Sov Thought.	\N	\N	\N	Stud Sov Thought.
13088	.Journal.%	\N	Stud Stor.	\N	\N	\N	Stud Stor.
13089	.Journal.%	\N	Udim.	\N	\N	\N	Udim.
13090	.Journal.%	\N	Studi Fr.	\N	\N	\N	Studi Fr.
13091	.Journal.%	\N	Studi Ital Filol Cl.	\N	\N	\N	Studi Ital Filol Cl.
13092	.Journal.%	\N	Ukr Q.	\N	\N	\N	Ukr Q.
13093	.Journal.%	\N	Studi Veneziani.	\N	\N	\N	Studi Veneziani.
13094	.Journal.%	\N	Studia.	\N	\N	\N	Studia.
13095	.Journal.%	\N	Studies.	\N	\N	\N	Studies.
