bmkegId	viewType	locked	vpdmfLabel	namespace	thumbnail
7627	.Journal.%	\N	Sudhoffs Arch Z Wissenschaftsgesch.	\N	\N
7628	.Journal.%	\N	Sudhoffs Arch Z Wissenschaftsgesch Beih.	\N	\N
7629	.Journal.%	\N	Thymus.	\N	\N
7630	.Journal.%	\N	Tijdschr Gerontol Geriatr.	\N	\N
7631	.Journal.%	\N	Suicide.	\N	\N
7632	.Journal.%	\N	Suicide Life Threat Behav.	\N	\N
7633	.Journal.%	\N	Swiss Dent.	\N	\N
7634	.Journal.%	\N	Ther Drug Monit.	\N	\N
7635	.Journal.%	\N	Suom Hammaslaak Toim.	\N	\N
7636	.Journal.%	\N	Suom Laakaril.	\N	\N
7637	.Journal.%	\N	South Hosp.	\N	\N
7638	.Journal.%	\N	Subst Alcohol Actions Misuse.	\N	\N
7639	.Journal.%	\N	Julk Suom Naishammaslaak Ryhma.	\N	\N
7640	.Journal.%	\N	Soundings.	\N	\N
7641	.Journal.%	\N	Somatic Cell Genet.	\N	\N
7642	.Journal.%	\N	Superv Nurse.	\N	\N
7643	.Journal.%	\N	Surg Annu.	\N	\N
7644	.Journal.%	\N	Soc Policy.	\N	\N
7645	.Journal.%	\N	Surg Clin North Am.	\N	\N
7646	.Journal.%	\N	Soins Gynecol Obstet Pueric Pediatr.	\N	\N
7647	.Journal.%	\N	Vasa Suppl.	\N	\N
7648	.Journal.%	\N	Surg Forum.	\N	\N
7649	.Journal.%	\N	Surg Technol.	\N	\N
7650	.Journal.%	\N	Spec Top Endocrinol Metab.	\N	\N
7651	.Journal.%	\N	Surg Gynecol Obstet.	\N	\N
7652	.Journal.%	\N	Surg Radiol Anat.	\N	\N
7653	.Journal.%	\N	Surg Endosc.	\N	\N
7654	.Journal.%	\N	Springer Semin Immunopathol.	\N	\N
7655	.Journal.%	\N	Sonderb Strahlenther Onkol.	\N	\N
7656	.Journal.%	\N	Surg Neurol.	\N	\N
7657	.Journal.%	\N	Geka Chiryo.	\N	\N
7658	.Journal.%	\N	Sichuan Yi Xue Yuan Xue Bao.	\N	\N
7659	.Journal.%	\N	Stat Bull Metrop Life Found.	\N	\N
7660	.Journal.%	\N	Stat Bull Metrop Insur Co.	\N	\N
7661	.Journal.%	\N	Stanford Law Rev.	\N	\N
7662	.Journal.%	\N	Surgery.	\N	\N
7663	.Journal.%	\N	Surg Bus.	\N	\N
7664	.Journal.%	\N	Springer Ser Health Care Soc.	\N	\N
7665	.Journal.%	\N	Sportverletz Sportschaden.	\N	\N
7666	.Journal.%	\N	Strahlenther Onkol.	\N	\N
7667	.Journal.%	\N	Surv Ophthalmol.	\N	\N
7668	.Journal.%	\N	Second Opin Health Care Issues.	\N	\N
7669	.Journal.%	\N	Suvr Med (Sofiia).	\N	\N
7670	.Journal.%	\N	Sven Farm Tidskr.	\N	\N
7671	.Journal.%	\N	Swed Dent J.	\N	\N
7672	.Journal.%	\N	Sven Tandlak Tidskr.	\N	\N
7674	.Journal.%	\N	Swed Dent J Suppl.	\N	\N
7675	.Journal.%	\N	Sver Tandlakarforb Tidn.	\N	\N
7676	.Journal.%	\N	Sygeplejersken.	\N	\N
7677	.Journal.%	\N	Symp Pharmacol Ther Toxicol Group.	\N	\N
7678	.Journal.%	\N	Sykepleien.	\N	\N
7679	.Journal.%	\N	Synapse.	\N	\N
7680	.Journal.%	\N	Symp Oral Sens Percept.	\N	\N
7681	.Journal.%	\N	Symp Soc Dev Biol.	\N	\N
7682	.Journal.%	\N	Symp Soc Exp Biol.	\N	\N
7683	.Journal.%	\N	Symp Swed Nutr Found.	\N	\N
7684	.Journal.%	\N	Majallat Tibb Alasnan Alsuriyah.	\N	\N
7685	.Journal.%	\N	Majallat Tibb Alfamm Alsuriyah.	\N	\N
7686	.Journal.%	\N	Syst Zool.	\N	\N
7687	.Journal.%	\N	Stoma (Lisb).	\N	\N
7688	.Journal.%	\N	Vital Health Stat 3.	\N	\N
7690	.Journal.%	\N	Vital Signs.	\N	\N
7693	.Journal.%	\N	Tandlaegebladet.	\N	\N
7695	.Journal.%	\N	Tandlakartidningen.	\N	\N
7696	.Journal.%	\N	Tandteknikern.	\N	\N
7697	.Journal.%	\N	Tar Heel Nurse.	\N	\N
7698	.Journal.%	\N	Tech Belge Prothese Dent.	\N	\N
7699	.Journal.%	\N	Tech Bull Regist Med Technol.	\N	\N
7700	.Journal.%	\N	Temas Odontol.	\N	\N
7701	.Journal.%	\N	Technol Rev.	\N	\N
7702	.Journal.%	\N	Temple Dent Rev.	\N	\N
7703	.Journal.%	\N	Ter Arkh.	\N	\N
7704	.Journal.%	\N	Teratology.	\N	\N
7705	.Journal.%	\N	Teratog Carcinog Mutagen.	\N	\N
7706	.Journal.%	\N	Tetrahedron.	\N	\N
7707	.Journal.%	\N	Tetrahedron Lett.	\N	\N
7708	.Journal.%	\N	Tex Dent Assist Assoc Bull.	\N	\N
7709	.Journal.%	\N	Tex Dent J.	\N	\N
7710	.Journal.%	\N	Tex Med.	\N	\N
7711	.Journal.%	\N	Tex Nurs.	\N	\N
7712	.Journal.%	\N	Tex Rep Biol Med.	\N	\N
7713	.Journal.%	\N	Text Rent.	\N	\N
7714	.Journal.%	\N	Thai J Nurs.	\N	\N
7715	.Journal.%	\N	Chot Mai Het Kan Phayaban.	\N	\N
7716	.Journal.%	\N	Vida Odontol.	\N	\N
7717	.Journal.%	\N	Theor Popul Biol.	\N	\N
7718	.Journal.%	\N	Ther Ggw.	\N	\N
7719	.Journal.%	\N	Ther Hung.	\N	\N
7720	.Journal.%	\N	Theor Med.	\N	\N
7721	.Journal.%	\N	Ther Umsch.	\N	\N
7722	.Journal.%	\N	Therapeutique.	\N	\N
7723	.Journal.%	\N	Therapie.	\N	\N
7724	.Journal.%	\N	Thromb Haemost.	\N	\N
7725	.Journal.%	\N	Suppl Thromb Haemost.	\N	\N
7726	.Journal.%	\N	Therapiewoche.	\N	\N
7727	.Journal.%	\N	Ther Recreation J.	\N	\N
7729	.Journal.%	\N	Vital Health Stat 14.	\N	\N
7730	.Journal.%	\N	Thorax.	\N	\N
7731	.Journal.%	\N	Thorac Cardiovasc Surg.	\N	\N
7732	.Journal.%	\N	Thoraxchir Vask Chir.	\N	\N
7734	.Journal.%	\N	Thromb Diath Haemorrh.	\N	\N
7735	.Journal.%	\N	Thromb Res.	\N	\N
7736	.Journal.%	\N	Thromb Res Suppl.	\N	\N
7737	.Journal.%	\N	Tid Tann.	\N	\N
7738	.Journal.%	\N	TIC.	\N	\N
7739	.Journal.%	\N	Tidskr Sver Sjukskot.	\N	\N
7740	.Journal.%	\N	Tidskr Sjukvardspedagog.	\N	\N
7741	.Journal.%	\N	Tidsskr Nor Laegeforen.	\N	\N
7742	.Journal.%	\N	Tidsskr Prakt Tandlaeg.	\N	\N
7743	.Journal.%	\N	Tidsskr Sygepl.	\N	\N
7744	.Journal.%	\N	Tijdschr Diergeneeskd.	\N	\N
7745	.Journal.%	\N	Tijdschr Gastroenterol.	\N	\N
7746	.Journal.%	\N	Tijdschr Soc Geneeskd.	\N	\N
7747	.Journal.%	\N	Tijdschr Bejaarden Kraam Ziekenverzorging.	\N	\N
7748	.Journal.%	\N	Tijdschr Ziekenverpl.	\N	\N
7749	.Journal.%	\N	Tierarztl Prax.	\N	\N
7750	.Journal.%	\N	Timarit Hjukrunarfel Isl.	\N	\N
7752	.Journal.%	\N	Tip Fak Mecm.	\N	\N
7753	.Journal.%	\N	Tidsskr Tandlaeger.	\N	\N
7754	.Journal.%	\N	Tijdschr Kindergeneeskd.	\N	\N
7755	.Journal.%	\N	Tissue Antigens.	\N	\N
7756	.Journal.%	\N	Tissue Cell.	\N	\N
7757	.Journal.%	\N	TIT J Life Sci.	\N	\N
7759	.Journal.%	\N	Tohoku J Exp Med.	\N	\N
7760	.Journal.%	\N	Tokoginecol Pract.	\N	\N
7761	.Journal.%	\N	Tokushima J Exp Med.	\N	\N
7762	.Journal.%	\N	Top Curr Chem.	\N	\N
7763	.Journal.%	\N	Top Emerg Med.	\N	\N
7764	.Journal.%	\N	Top Health Care Financ.	\N	\N
7765	.Journal.%	\N	Top Hosp Pharm Manage.	\N	\N
7766	.Journal.%	\N	Torace.	\N	\N
7767	.Journal.%	\N	Torax.	\N	\N
7768	.Journal.%	\N	Toxicol Eur Res.	\N	\N
7769	.Journal.%	\N	Toxicol Appl Pharmacol.	\N	\N
7770	.Journal.%	\N	Toxicology.	\N	\N
7771	.Journal.%	\N	Toxicol Ind Health.	\N	\N
7772	.Journal.%	\N	Toxicon.	\N	\N
7773	.Journal.%	\N	Tr Leningr Inst Epidemiol Mikrobiol.	\N	\N
7774	.Journal.%	\N	Toxicol Lett.	\N	\N
7775	.Journal.%	\N	Transplant Rev (Orlando).	\N	\N
7776	.Journal.%	\N	Tr Inst Fiz Akad Nauk Gruz Ssr.	\N	\N
7777	.Journal.%	\N	Tr Akad Nauk SSSR Inst Genet.	\N	\N
7778	.Journal.%	\N	Training.	\N	\N
7779	.Journal.%	\N	Tr Inst Im Pastera.	\N	\N
7780	.Journal.%	\N	Tokai J Exp Clin Med.	\N	\N
7781	.Journal.%	\N	Tr Leningr Nauchnoissled Inst Epidemiol Mikrobiol.	\N	\N
7782	.Journal.%	\N	Trab Inst Cajal Invest Biol.	\N	\N
7783	.Journal.%	\N	Train Sch Bull (Vinel).	\N	\N
7784	.Journal.%	\N	Trans Am Acad Ophthalmol Otolaryngol.	\N	\N
7785	.Journal.%	\N	Trans Am Assoc Genitourin Surg.	\N	\N
7786	.Journal.%	\N	Trans Annu Meet Am Bronchoesophagol Assoc.	\N	\N
7787	.Journal.%	\N	Trans Am Clin Climatol Assoc.	\N	\N
7788	.Journal.%	\N	Trans Am Laryngol Assoc.	\N	\N
7789	.Journal.%	\N	Trans Am Laryngol Rhinol Otol Soc.	\N	\N
7790	.Journal.%	\N	Trans Am Microsc Soc.	\N	\N
7791	.Journal.%	\N	Trans Am Neurol Assoc.	\N	\N
7792	.Journal.%	\N	Trans Am Ophthalmol Soc.	\N	\N
7793	.Journal.%	\N	Trans Am Otol Soc.	\N	\N
7794	.Journal.%	\N	Trans Am Soc Artif Intern Organs.	\N	\N
7795	.Journal.%	\N	Trans Assoc Am Physicians.	\N	\N
7796	.Journal.%	\N	Trans Assoc Ind Med Off.	\N	\N
7797	.Journal.%	\N	Trans Assoc Life Insur Med Dir Am.	\N	\N
7798	.Journal.%	\N	Trans Aust Coll Ophthalmol.	\N	\N
7799	.Journal.%	\N	Trans Br Soc Study Orthod.	\N	\N
7800	.Journal.%	\N	Trans Eur Orthod Soc.	\N	\N
7801	.Journal.%	\N	Trans Indiana Acad Ophthalmol Otolaryngol.	\N	\N
7802	.Journal.%	\N	Trans Int Conf Endod.	\N	\N
7803	.Journal.%	\N	Trans Int Conf Oral Surg.	\N	\N
7804	.Journal.%	\N	Trans Kans Acad Sci.	\N	\N
7805	.Journal.%	\N	Trans Med Soc Lond.	\N	\N
7806	.Journal.%	\N	Trans N Engl Obstet Gynecol Soc.	\N	\N
7807	.Journal.%	\N	Trans N Y Acad Sci.	\N	\N
7808	.Journal.%	\N	Urol Surv.	\N	\N
7809	.Journal.%	\N	Trans Ophthalmol Soc Aust.	\N	\N
7810	.Journal.%	\N	Uremia Invest.	\N	\N
7811	.Journal.%	\N	Trans Ophthalmol Soc N Z.	\N	\N
7812	.Journal.%	\N	Trans Ophthalmol Soc U K.	\N	\N
7813	.Journal.%	\N	Trans Pa Acad Ophthalmol Otolaryngol.	\N	\N
7815	.Journal.%	\N	Todays OR Nurse.	\N	\N
7816	.Journal.%	\N	Top Health Rec Manage.	\N	\N
7817	.Journal.%	\N	Trans Pac Coast Obstet Gynecol Soc.	\N	\N
7819	.Journal.%	\N	Trans New Orleans Acad Ophthalmol.	\N	\N
7820	.Journal.%	\N	Tex Hosp.	\N	\N
7821	.Journal.%	\N	West Afr Med J Niger Med Dent Pract.	\N	\N
7822	.Journal.%	\N	West Afr Med J Niger Pract.	\N	\N
7823	.Journal.%	\N	Tradimus.	\N	\N
7824	.Journal.%	\N	Trans Pac Coast Otoophthalmol Soc Annu Meet.	\N	\N
7825	.Journal.%	\N	WASH Rep.	\N	\N
7826	.Journal.%	\N	Top Clin Nurs.	\N	\N
7827	.Journal.%	\N	Trans R Sch Dent Stockh Umea.	\N	\N
7828	.Journal.%	\N	Trans R Soc Trop Med Hyg.	\N	\N
7829	.Journal.%	\N	Trans Soc Occup Med.	\N	\N
7830	.Journal.%	\N	Nippon Byori Gakkai Kaishi.	\N	\N
7831	.Journal.%	\N	Trans St Johns Hosp Dermatol Soc.	\N	\N
7832	.Journal.%	\N	Trans Stud Coll Physicians Phila.	\N	\N
7833	.Journal.%	\N	Transfusion.	\N	\N
7834	.Journal.%	\N	Transfusion (Paris).	\N	\N
7835	.Journal.%	\N	Transplant Proc.	\N	\N
7836	.Journal.%	\N	Transplant Rev.	\N	\N
7837	.Journal.%	\N	Trends Biochem Sci.	\N	\N
7838	.Journal.%	\N	Transplantation.	\N	\N
7839	.Journal.%	\N	Trends Genet.	\N	\N
7840	.Journal.%	\N	Trends Neurosci.	\N	\N
7841	.Journal.%	\N	Triangle.	\N	\N
7842	.Journal.%	\N	Trial.	\N	\N
7843	.Journal.%	\N	Trib Odontol (B Aires).	\N	\N
7844	.Journal.%	\N	Trends Pharmacol Sci.	\N	\N
7845	.Journal.%	\N	Trib Odontol (Guanabara).	\N	\N
7846	.Journal.%	\N	Trop Anim Health Prod.	\N	\N
7847	.Journal.%	\N	Trop Dis Bull.	\N	\N
7848	.Journal.%	\N	Trustee.	\N	\N
7849	.Journal.%	\N	Trop Doct.	\N	\N
7850	.Journal.%	\N	Trop Gastroenterol.	\N	\N
7851	.Journal.%	\N	Trop Geogr Med.	\N	\N
7852	.Journal.%	\N	Tropenmed Parasitol.	\N	\N
7853	.Journal.%	\N	Tsitol Genet.	\N	\N
7854	.Journal.%	\N	Tsitologiia.	\N	\N
7855	.Journal.%	\N	Tsurumi Shigaku.	\N	\N
7856	.Journal.%	\N	Tubercle.	\N	\N
7857	.Journal.%	\N	Tuberculol Thorac Dis.	\N	\N
7858	.Journal.%	\N	Tuberk Grenzgeb Einzeldarst.	\N	\N
7859	.Journal.%	\N	Tuberkuloza.	\N	\N
7860	.Journal.%	\N	Wis Dent Assoc J.	\N	\N
7861	.Journal.%	\N	Tufts Dent Outlook.	\N	\N
7862	.Journal.%	\N	Tufts Health Sci Rev.	\N	\N
7863	.Journal.%	\N	Tumori.	\N	\N
7864	.Journal.%	\N	Tunis Med.	\N	\N
7865	.Journal.%	\N	Turk Hemsire Derg.	\N	\N
7867	.Journal.%	\N	Turk Hij Deney Biyol Derg.	\N	\N
7868	.Journal.%	\N	Turk Hij Tecr Biyol Derg.	\N	\N
7869	.Journal.%	\N	Turk J Pediatr.	\N	\N
7870	.Journal.%	\N	Turk Tip Cemiy Mecm.	\N	\N
7871	.Journal.%	\N	Turk Tip Dernegi Derg.	\N	\N
7872	.Journal.%	\N	Todays Nurs Home.	\N	\N
7873	.Journal.%	\N	UCLA Forum Med Sci.	\N	\N
7874	.Journal.%	\N	Ugeskr Laeger.	\N	\N
7875	.Journal.%	\N	UJCD Union Jeunes Chir Dent.	\N	\N
7876	.Journal.%	\N	Ukr Biokhim Zh.	\N	\N
7877	.Journal.%	\N	Ultrastruct Pathol.	\N	\N
7878	.Journal.%	\N	Ukr Biokhim Zh.	\N	\N
7879	.Journal.%	\N	Ulster Med J.	\N	\N
7881	.Journal.%	\N	Ultramicroscopy.	\N	\N
7882	.Journal.%	\N	Ultrasonics.	\N	\N
7883	.Journal.%	\N	Ultrasound Med Biol.	\N	\N
7884	.Journal.%	\N	UNA Commun.	\N	\N
7885	.Journal.%	\N	UNA Nurs J.	\N	\N
7886	.Journal.%	\N	Unfallchirurgie.	\N	\N
7887	.Journal.%	\N	Undersea Biomed Res.	\N	\N
7888	.Journal.%	\N	Unfallheilkunde.	\N	\N
7889	.Journal.%	\N	Union Med Can.	\N	\N
7890	.Journal.%	\N	Univ Mich Med Cent J.	\N	\N
7891	.Journal.%	\N	Univ Newcastle Tyne Med Gaz.	\N	\N
7892	.Journal.%	\N	Uttar Pradesh State Dent J.	\N	\N
7893	.Journal.%	\N	Univ Toronto Undergrad Dent J.	\N	\N
7894	.Journal.%	\N	Update Ethics.	\N	\N
7896	.Journal.%	\N	Ups J Med Sci.	\N	\N
7897	.Journal.%	\N	Ups J Med Sci Suppl.	\N	\N
7898	.Journal.%	\N	Urol Int.	\N	\N
7899	.Journal.%	\N	Urol Clin North Am.	\N	\N
7900	.Journal.%	\N	Urol Nefrol (Mosk).	\N	\N
7901	.Journal.%	\N	Urol Radiol.	\N	\N
7902	.Journal.%	\N	Ultrason Imaging.	\N	\N
7903	.Journal.%	\N	Urol Res.	\N	\N
7904	.Journal.%	\N	Urologe.	\N	\N
7905	.Journal.%	\N	Urologe A.	\N	\N
7906	.Journal.%	\N	US News World Rep.	\N	\N
7907	.Journal.%	\N	Urology.	\N	\N
7908	.Journal.%	\N	ACRH Rep.	\N	\N
7909	.Journal.%	\N	ANL Rep.	\N	\N
7910	.Journal.%	\N	BNWL Rep.	\N	\N
7911	.Journal.%	\N	Tech Rep Brookhaven Natl Lab.	\N	\N
7912	.Journal.%	\N	CEX Rep Civ Eff Exerc.	\N	\N
7913	.Journal.%	\N	ORO Rep.	\N	\N
7914	.Journal.%	\N	HASL Rep.	\N	\N
7915	.Journal.%	\N	IDO Rep.	\N	\N
7916	.Journal.%	\N	Fission Prod Inhal Proj.	\N	\N
7917	.Journal.%	\N	MLM Rep.	\N	\N
7918	.Journal.%	\N	SC Rep.	\N	\N
7919	.Journal.%	\N	UCLA Rep.	\N	\N
7920	.Journal.%	\N	K Rep.	\N	\N
7921	.Journal.%	\N	LA Rep.	\N	\N
7922	.Journal.%	\N	UR Rep.	\N	\N
7923	.Journal.%	\N	AMRL TR.	\N	\N
7924	.Journal.%	\N	Tech Doc Rep U S Air Force Syst Command Electron Syst Div.	\N	\N
7925	.Journal.%	\N	US Med.	\N	\N
7926	.Journal.%	\N	AMD TR Rep.	\N	\N
7927	.Journal.%	\N	Tech Doc Rep ARL TDR.	\N	\N
7928	.Journal.%	\N	Rep US Army Med Res Lab.	\N	\N
7929	.Journal.%	\N	Rep US Army Med Res Nutr Lab Denver.	\N	\N
7930	.Journal.%	\N	AM Rep.	\N	\N
7931	.Journal.%	\N	NASA Contract Rep NASA CR.	\N	\N
7932	.Journal.%	\N	NADC-MR Rep.	\N	\N
7933	.Journal.%	\N	Res Rep U S Nav Med Field Res Lab.	\N	\N
7934	.Journal.%	\N	Res Dev Tech Rep.	\N	\N
7935	.Journal.%	\N	Res Rep U S Nav Sch Aviat Med.	\N	\N
7936	.Journal.%	\N	Rep US Nav Submar Med Cent.	\N	\N
7937	.Journal.%	\N	Tech Rep NAVTRADEVCEN.	\N	\N
7938	.Journal.%	\N	Rep US Navy Exp Diving Unit.	\N	\N
7939	.Journal.%	\N	Rep Nav Med Neuropsychiatr Res Unit.	\N	\N
7940	.Journal.%	\N	US Navy Med.	\N	\N
7941	.Journal.%	\N	Usp Fiziol Nauk.	\N	\N
7942	.Journal.%	\N	Urban Health.	\N	\N
7943	.Journal.%	\N	Usp Sovrem Biol.	\N	\N
7944	.Journal.%	\N	Utah Nurse.	\N	\N
7945	.Journal.%	\N	Vaccine.	\N	\N
7946	.Journal.%	\N	Va Dent J.	\N	\N
7947	.Journal.%	\N	Va Med.	\N	\N
7948	.Journal.%	\N	Va Med Mon (1918).	\N	\N
7949	.Journal.%	\N	Va Nurse.	\N	\N
7950	.Journal.%	\N	Va Nurse Q.	\N	\N
7951	.Journal.%	\N	Valsalva.	\N	\N
7952	.Journal.%	\N	Vardfacket.	\N	\N
7953	.Journal.%	\N	Vasa.	\N	\N
7954	.Journal.%	\N	Vasc Dis.	\N	\N
7955	.Journal.%	\N	Vasc Surg.	\N	\N
7956	.Journal.%	\N	Venez Odontol.	\N	\N
7957	.Journal.%	\N	Verh Anat Ges.	\N	\N
7958	.Journal.%	\N	Verh Dtsch Ges Inn Med.	\N	\N
7959	.Journal.%	\N	Verh Dtsch Ges Kreislaufforsch.	\N	\N
7960	.Journal.%	\N	Verh Dtsch Ges Herz Kreislaufforsch.	\N	\N
7961	.Journal.%	\N	Verh Dtsch Ges Pathol.	\N	\N
7962	.Journal.%	\N	Verh Dtsch Ges Rheumatol.	\N	\N
7963	.Journal.%	\N	Verh K Acad Geneeskd Belg.	\N	\N
7964	.Journal.%	\N	Verh K Vlaam Acad Geneeskd Belg.	\N	\N
7965	.Journal.%	\N	Veroff Morphol Pathol.	\N	\N
7966	.Journal.%	\N	Veroff Pathol.	\N	\N
7967	.Journal.%	\N	Virus Res.	\N	\N
7968	.Journal.%	\N	Vestn Akad Med Nauk SSSR.	\N	\N
7969	.Journal.%	\N	Vestn Akad Nauk SSSR.	\N	\N
7970	.Journal.%	\N	Vestn Dermatol Venerol.	\N	\N
7971	.Journal.%	\N	Vestn Khir Im I I Grek.	\N	\N
7972	.Journal.%	\N	Vard Nord Utveckl Forsk.	\N	\N
7973	.Journal.%	\N	Versicherungsmedizin.	\N	\N
7974	.Journal.%	\N	Vestn Leningr Univ [Biol].	\N	\N
7975	.Journal.%	\N	Vestn Oftalmol.	\N	\N
7976	.Journal.%	\N	Vestn Otorinolaringol.	\N	\N
7977	.Journal.%	\N	Vestn Rentgenol Radiol.	\N	\N
7979	.Journal.%	\N	Vet Clin North Am.	\N	\N
7980	.Journal.%	\N	Vet Clin North Am Large Anim Pract.	\N	\N
7981	.Journal.%	\N	Vet Clin North Am Small Anim Pract.	\N	\N
7982	.Journal.%	\N	Vet Med Small Anim Clin.	\N	\N
7983	.Journal.%	\N	Vet Med (Praha).	\N	\N
7984	.Journal.%	\N	Vet Pathol.	\N	\N
7985	.Journal.%	\N	Vet Pathol Suppl.	\N	\N
7986	.Journal.%	\N	Vet Rec.	\N	\N
7987	.Journal.%	\N	Vet Q.	\N	\N
7988	.Journal.%	\N	Vet Parasitol.	\N	\N
7989	.Journal.%	\N	Vet Hum Toxicol.	\N	\N
7990	.Journal.%	\N	Vet Microbiol.	\N	\N
7991	.Journal.%	\N	Vet Surg.	\N	\N
7992	.Journal.%	\N	Viata Med Rev Inf Prof Stiint Cadrelor Medii Sanit.	\N	\N
7993	.Journal.%	\N	Veterinarian.	\N	\N
7994	.Journal.%	\N	Vet Immunol Immunopathol.	\N	\N
7995	.Journal.%	\N	Veterinariia.	\N	\N
7996	.Journal.%	\N	Vet Res Commun.	\N	\N
7997	.Journal.%	\N	Vet Med Nauki.	\N	\N
7998	.Journal.%	\N	Vie Med Can Fr.	\N	\N
7999	.Journal.%	\N	Vierteljahrsschr Schweiz Sanitatsoff.	\N	\N
8000	.Journal.%	\N	VINA Q.	\N	\N
8001	.Journal.%	\N	Virchows Arch A Pathol Pathol Anat.	\N	\N
8002	.Journal.%	\N	Virchows Arch A Pathol Anat Histol.	\N	\N
8003	.Journal.%	\N	Virchows Arch A Pathol Anat Histopathol.	\N	\N
8004	.Journal.%	\N	Virchows Arch B Cell Pathol.	\N	\N
8005	.Journal.%	\N	Virologie.	\N	\N
8006	.Journal.%	\N	Virchows Arch Pathol Anat Physiol Klin Med.	\N	\N
8007	.Journal.%	\N	Virol Monogr.	\N	\N
8008	.Journal.%	\N	Vital Health Stat 2.	\N	\N
8009	.Journal.%	\N	Vital Health Stat 3.	\N	\N
8010	.Journal.%	\N	Vital Health Stat 4.	\N	\N
8011	.Journal.%	\N	Vital Health Stat 10.	\N	\N
8012	.Journal.%	\N	Vital Health Stat 11.	\N	\N
8013	.Journal.%	\N	Vital Health Stat 13.	\N	\N
8014	.Journal.%	\N	Vital Health Stat 14.	\N	\N
8015	.Journal.%	\N	Virology.	\N	\N
8016	.Journal.%	\N	Uirusu.	\N	\N
8017	.Journal.%	\N	Virus Genes.	\N	\N
8018	.Journal.%	\N	Virus Res Suppl.	\N	\N
8019	.Journal.%	\N	Vision Res.	\N	\N
8020	.Journal.%	\N	Vital Health Stat 1.	\N	\N
8021	.Journal.%	\N	Vital Speeches Day.	\N	\N
8022	.Journal.%	\N	Vital Health Stat 21.	\N	\N
8023	.Journal.%	\N	Vital Health Stat 23.	\N	\N
8024	.Journal.%	\N	Vitam Horm.	\N	\N
8025	.Journal.%	\N	Vnitr Lek.	\N	\N
8026	.Journal.%	\N	Voeding.	\N	\N
8028	.Journal.%	\N	Voen Med Zh.	\N	\N
8029	.Journal.%	\N	Voix Dent.	\N	\N
8030	.Journal.%	\N	Vojen Zdrav Listy.	\N	\N
8031	.Journal.%	\N	Vojenskozdrav Knih.	\N	\N
8032	.Journal.%	\N	Vojnosanit Pregl.	\N	\N
8033	.Journal.%	\N	Volunt Action Leadersh.	\N	\N
8034	.Journal.%	\N	Volunt Leader.	\N	\N
8035	.Journal.%	\N	Vopr Biokhim Mozga.	\N	\N
8036	.Journal.%	\N	Volunt Adm.	\N	\N
8037	.Journal.%	\N	Klin Lech Zlokach Novoobraz.	\N	\N
8038	.Journal.%	\N	Vopr Kurortol Fizioter Lech Fiz Kult.	\N	\N
8039	.Journal.%	\N	Vopr Med Khim.	\N	\N
8040	.Journal.%	\N	Vopr Neirokhir.	\N	\N
8041	.Journal.%	\N	Vopr Okhr Materin Det.	\N	\N
8042	.Journal.%	\N	Vopr Onkol.	\N	\N
8043	.Journal.%	\N	Vopr Pitan.	\N	\N
8044	.Journal.%	\N	Vopr Psikhiatr Nevropatol.	\N	\N
8045	.Journal.%	\N	Vopr Revm.	\N	\N
8046	.Journal.%	\N	Vopr Virusol.	\N	\N
8047	.Journal.%	\N	Vox Sang.	\N	\N
8048	.Journal.%	\N	Vrach Delo.	\N	\N
8049	.Journal.%	\N	Vt Regist Nurse.	\N	\N
8050	.Journal.%	\N	Vutr Boles.	\N	\N
8051	.Journal.%	\N	Wash Rep Med Health.	\N	\N
8052	.Journal.%	\N	W V Dent J.	\N	\N
8053	.Journal.%	\N	W V Med J.	\N	\N
8054	.Journal.%	\N	Waking Sleeping.	\N	\N
8055	.Journal.%	\N	Way.	\N	\N
8056	.Journal.%	\N	Wash Nurse.	\N	\N
8057	.Journal.%	\N	Wakayama Med Rep.	\N	\N
8058	.Journal.%	\N	Wash State Dent J.	\N	\N
8059	.Journal.%	\N	Wash State J Nurs.	\N	\N
8060	.Journal.%	\N	Wash Univ Dent J.	\N	\N
8061	.Journal.%	\N	Weather Vane.	\N	\N
8062	.Journal.%	\N	West Afr Med J.	\N	\N
8063	.Journal.%	\N	West Afr J Pharmacol Drug Res.	\N	\N
8064	.Journal.%	\N	West Dent Soc Bull.	\N	\N
8065	.Journal.%	\N	West Indian Med J.	\N	\N
8066	.Journal.%	\N	West J Med.	\N	\N
8068	.Journal.%	\N	Wei Sheng Wu Xue Bao.	\N	\N
8069	.Journal.%	\N	West Med Med J West.	\N	\N
8070	.Journal.%	\N	WHO Chron.	\N	\N
8071	.Journal.%	\N	Monogr Ser World Health Organ.	\N	\N
8072	.Journal.%	\N	West J Nurs Res.	\N	\N
8073	.Journal.%	\N	Public Health Pap.	\N	\N
8074	.Journal.%	\N	World Health Organ Tech Rep Ser.	\N	\N
8075	.Journal.%	\N	World J Surg.	\N	\N
8076	.Journal.%	\N	Wiad Lek.	\N	\N
8077	.Journal.%	\N	Wiad Parazytol.	\N	\N
8078	.Journal.%	\N	Wiederherstellungschir Traumatol.	\N	\N
8079	.Journal.%	\N	Wien Klin Wochenschr.	\N	\N
8080	.Journal.%	\N	Wien Klin Wochenschr Suppl.	\N	\N
8081	.Journal.%	\N	Wien Med Wochenschr.	\N	\N
8082	.Journal.%	\N	Wien Med Wochenschr Beih.	\N	\N
