bmkegId	viewType	locked	vpdmfLabel	namespace	thumbnail
45807	.Resource.%.Publication.%.Article.%	\N	"Hardt, Watson (1994), `Distribution of synapses on two ascending interneurones carrying frequency-specific information in the auditory system of the cricket: evidence for GABAergic inputs.` J Comp Neurol 345:481-95"	\N	\N
45808	.Scientist.%	\N	M Hardt	\N	\N
45809	.Resource.%.Publication.%.Article.%	\N	"Erichsen, Ciocchetti, Fontanesi, Bagnoli (1994), `Neuroactive substances in the developing dorsomedial telencephalon of the pigeon (Columba livia): differential distribution and time course of maturation.` J Comp Neurol 345:537-61"	\N	\N
45810	.Scientist.%	\N	A Ciocchetti	\N	\N
45811	.Resource.%.Publication.%.Article.%	\N	"Zafirov, Heimrich, Frotscher (1994), `Dendritic development of dentate granule cells in the absence of their specific extrinsic afferents.` J Comp Neurol 345:472-80"	\N	\N
45812	.Scientist.%	\N	S Zafirov	\N	\N
45813	.Scientist.%	\N	B Heimrich	\N	\N
45814	.Resource.%.Publication.%.Article.%	\N	"Pandya, Rosene, Doolittle (1994), `Corticothalamic connections of auditory-related areas of the temporal lobe in the rhesus monkey.` J Comp Neurol 345:447-71"	\N	\N
45815	.Scientist.%	\N	AM Doolittle	\N	\N
45816	.Resource.%.Publication.%.Article.%	\N	"Lombarte, Popper (1994), `Quantitative analyses of postembryonic hair cell addition in the otolithic endorgans of the inner ear of the European hake, Merluccius merluccius (Gadiformes, Teleostei).` J Comp Neurol 345:419-28"	\N	\N
45817	.Scientist.%	\N	A Lombarte	\N	\N
45818	.Resource.%.Publication.%.Article.%	\N	"Conner, Fass-Holmes, Varon (1994), `Changes in nerve growth factor immunoreactivity following entorhinal cortex lesions: possible molecular mechanism regulating cholinergic sprouting.` J Comp Neurol 345:409-18"	\N	\N
45819	.Scientist.%	\N	B Fass-Holmes	\N	\N
45820	.Resource.%.Publication.%.Article.%	\N	"Hoffman, Kim, Gorski, Dudek (1994), `Homogeneity of intracellular electrophysiological properties in different neuronal subtypes in medial preoptic slices containing the sexually dimorphic nucleus of the rat.` J Comp Neurol 345:396-408"	\N	\N
45821	.Scientist.%	\N	NW Hoffman	\N	\N
45822	.Scientist.%	\N	YI Kim	\N	\N
45823	.Scientist.%	\N	FE Dudek	\N	\N
45824	.Resource.%.Publication.%.Article.%	\N	"Homma, Yaginuma, Oppenheim (1994), `Programmed cell death during the earliest stages of spinal cord development in the chick embryo: a possible means of early phenotypic selection.` J Comp Neurol 345:377-95"	\N	\N
45825	.Resource.%.Publication.%.Article.%	\N	"Starr, Wolpaw (1994), `Synaptic terminal coverage of primate triceps surae motoneurons.` J Comp Neurol 345:345-58"	\N	\N
45826	.Scientist.%	\N	JR Wolpaw	\N	\N
45827	.Resource.%.Publication.%.Article.%	\N	"De Lacalle, Lim, Sobreviela, Mufson, Hersh, Saper (1994), `Cholinergic innervation in the human hippocampal formation including the entorhinal cortex.` J Comp Neurol 345:321-44"	\N	\N
45828	.Scientist.%	\N	C Lim	\N	\N
45829	.Scientist.%	\N	T Sobreviela	\N	\N
45830	.Resource.%.Publication.%.Article.%	\N	"Dahlqvist, Neuhuber, Forsgren (1994), `Innervation of laryngeal nerve paraganglia: an anterograde tracing and immunohistochemical study in the rat.` J Comp Neurol 345:440-6"	\N	\N
45831	.Scientist.%	\N	A Dahlqvist	\N	\N
45832	.Scientist.%	\N	S Forsgren	\N	\N
45833	.Resource.%.Publication.%.Article.%	\N	"Mistretta, Labyak (1994), `Maturation of neuron types in nucleus of solitary tract associated with functional convergence during development of taste circuits.` J Comp Neurol 345:359-76"	\N	\N
45834	.Scientist.%	\N	SE Labyak	\N	\N
45835	.Resource.%.Publication.%.Article.%	\N	"Watanabe, Mishina, Inoue (1994), `Distinct spatiotemporal distributions of the N-methyl-D-aspartate receptor channel subunit mRNAs in the mouse cervical cord.` J Comp Neurol 345:314-9"	\N	\N
45836	.Resource.%.Publication.%.Article.%	\N	"Chiaia, Zhang, King, Rhoades (1994), `Evidence for prenatal competition among the central arbors of trigeminal primary afferent neurons: single axon analysis.` J Comp Neurol 345:303-13"	\N	\N
45837	.Resource.%.Publication.%.Article.%	\N	"Xia, Haddad (1994), `Postnatal development of voltage-sensitive Na+ channels in rat brain.` J Comp Neurol 345:279-87"	\N	\N
45838	.Resource.%.Publication.%.Article.%	\N	"Danks, Kim, Wang, Meyer (1994), `Imaging of individual normal and regenerating optic fibers in the brain of living adult goldfish.` J Comp Neurol 345:253-66"	\N	\N
45839	.Scientist.%	\N	AM Danks	\N	\N
45840	.Scientist.%	\N	P Kim	\N	\N
45841	.Scientist.%	\N	Z Wang	\N	\N
45842	.Resource.%.Publication.%.Article.%	\N	"Matz, Takahashi (1994), `Immunohistochemical localization of thyrotropin-releasing hormone in the brain of chinook salmon (Oncorhynchus tshawytscha).` J Comp Neurol 345:214-23"	\N	\N
45843	.Scientist.%	\N	SP Matz	\N	\N
45844	.Resource.%.Publication.%.Article.%	\N	"Xu, Grant (1994), `Course of spinocerebellar axons in the ventral and lateral funiculi of the spinal cord with projections to the anterior lobe: an experimental anatomical study in the cat with retrograde tracing techniques.` J Comp Neurol 345:288-302"	\N	\N
45845	.Resource.%.Publication.%.Article.%	\N	"Maler, Mugnaini (1994), `Correlating gamma-aminobutyric acidergic circuits and sensory function in the electrosensory lateral line lobe of a gymnotiform fish.` J Comp Neurol 345:224-52"	\N	\N
45846	.Resource.%.Publication.%.Article.%	\N	"Rouiller, Liang, Babalian, Moret, Wiesendanger (1994), `Cerebellothalamocortical and pallidothalamocortical projections to the primary and supplementary motor cortical areas: a multiple tracing study in macaque monkeys.` J Comp Neurol 345:185-213"	\N	\N
45847	.Scientist.%	\N	F Liang	\N	\N
45848	.Scientist.%	\N	A Babalian	\N	\N
45849	.Resource.%.Publication.%.Article.%	\N	"Campbell, Beattie, Bresnahan (1994), `Distribution and morphology of sacral spinal cord neurons innervating pelvic structures in Xenopus laevis.` J Comp Neurol 347:619-27"	\N	\N
45850	.Scientist.%	\N	HL Campbell	\N	\N
45851	.Resource.%.Publication.%.Article.%	\N	"Moffett, Palkovits, Namboodiri, Neale (1994), `Comparative distribution of N-acetylaspartylglutamate and GAD67 in the cerebellum and precerebellar nuclei of the rat utilizing enhanced carbodiimide fixation and immunohistochemistry.` J Comp Neurol 347:598-618"	\N	\N
45852	.Scientist.%	\N	JR Moffett	\N	\N
45853	.Scientist.%	\N	A Namboodiri	\N	\N
45854	.Scientist.%	\N	JH Neale	\N	\N
45855	.Resource.%.Publication.%.Article.%	\N	"Vallarino, Bucharles, Facchinetti, Vaudry (1994), `Immunocytochemical evidence for the presence of Met-enkephalin and Leu-enkephalin in distinct neurons in the brain of the elasmobranch fish Scyliorhinus canicula.` J Comp Neurol 347:585-97"	\N	\N
45856	.Scientist.%	\N	M Vallarino	\N	\N
45857	.Scientist.%	\N	C Bucharles	\N	\N
45858	.Scientist.%	\N	F Facchinetti	\N	\N
45859	.Resource.%.Publication.%.Article.%	\N	"Thompson, Zeidler, Bacon (1994), `Comparative anatomy of serotonin-like immunoreactive neurons in isopods: putative homologues in several species.` J Comp Neurol 347:553-69"	\N	\N
45860	.Scientist.%	\N	MP Zeidler	\N	\N
45861	.Resource.%.Publication.%.Article.%	\N	"Weisleder, Lu, Zakon (1994), `Effects of denervation upon receptor cell survival and basal cell proliferation in tuberous electroreceptor organs of a weakly electric fish.` J Comp Neurol 347:545-52"	\N	\N
45862	.Scientist.%	\N	P Weisleder	\N	\N
45863	.Scientist.%	\N	Y Lu	\N	\N
45864	.Resource.%.Publication.%.Article.%	\N	"Renehan, Jin, Zhang, Schweitzer (1994), `Structure and function of gustatory neurons in the nucleus of the solitary tract. I. A classification of neurons based on morphological features.` J Comp Neurol 347:531-44"	\N	\N
45865	.Scientist.%	\N	Z Jin	\N	\N
45866	.Resource.%.Publication.%.Article.%	\N	"Cabot, Alessi, Carroll, Ligorio (1994), `Spinal cord lamina V and lamina VII interneuronal projections to sympathetic preganglionic neurons.` J Comp Neurol 347:515-30"	\N	\N
45867	.Scientist.%	\N	V Alessi	\N	\N
45868	.Scientist.%	\N	J Carroll	\N	\N
45869	.Scientist.%	\N	M Ligorio	\N	\N
45870	.Resource.%.Publication.%.Article.%	\N	"Yoshida, Yasuda, Dostrovsky, Bae, Takemura, Shigenaga, Sessle (1994), `Two major types of premotoneurons in the feline trigeminal nucleus oralis as demonstrated by intracellular staining with horseradish peroxidase.` J Comp Neurol 347:495-514"	\N	\N
45871	.Scientist.%	\N	K Yasuda	\N	\N
45872	.Scientist.%	\N	YC Bae	\N	\N
45873	.Resource.%.Publication.%.Article.%	\N	"Olson, Meyer (1994), `Normal activity-dependent refinement in a compressed retinotectal projection in goldfish.` J Comp Neurol 347:481-94"	\N	\N
45874	.Resource.%.Publication.%.Article.%	\N	"van den Pol, Bina, Decavel, Ghosh (1994), `VGF expression in the brain.` J Comp Neurol 347:455-69"	\N	\N
45875	.Scientist.%	\N	K Bina	\N	\N
45876	.Scientist.%	\N	P Ghosh	\N	\N
45877	.Resource.%.Publication.%.Article.%	\N	"Bailhache, Arazam, Klungland, Aleström, Breton, Jego (1994), `Localization of salmon gonadotropin-releasing hormone mRNA and peptide in the brain of Atlantic salmon and rainbow trout.` J Comp Neurol 347:444-54"	\N	\N
45878	.Scientist.%	\N	A Arazam	\N	\N
45879	.Scientist.%	\N	H Klungland	\N	\N
45880	.Scientist.%	\N	P Aleström	\N	\N
45881	.Scientist.%	\N	B Breton	\N	\N
45882	.Scientist.%	\N	P Jego	\N	\N
45883	.Resource.%.Publication.%.Article.%	\N	"Shering, Lowenstein (1994), `Neocortex provides direct synaptic input to interstitial neurons of the intermediate zone of kittens and white matter of cats: a light and electron microscopic study.` J Comp Neurol 347:433-43"	\N	\N
45884	.Scientist.%	\N	AF Shering	\N	\N
45885	.Resource.%.Publication.%.Article.%	\N	"Smart, Johnston, Curry, Williamson, Maule, Skuce, Shaw, Halton, Buchanan (1994), `Peptides related to the Diploptera punctata allatostatins in nonarthropod invertebrates: an immunocytochemical survey.` J Comp Neurol 347:426-32"	\N	\N
45886	.Scientist.%	\N	D Smart	\N	\N
45887	.Scientist.%	\N	CF Johnston	\N	\N
45888	.Scientist.%	\N	WJ Curry	\N	\N
45889	.Scientist.%	\N	AG Maule	\N	\N
45890	.Scientist.%	\N	PJ Skuce	\N	\N
45891	.Scientist.%	\N	DW Halton	\N	\N
45892	.Scientist.%	\N	KD Buchanan	\N	\N
45893	.Resource.%.Publication.%.Article.%	\N	"McHaffie, Larson, Stein (1994), `Response properties of nociceptive and low-threshold neurons in rat trigeminal pars caudalis.` J Comp Neurol 347:409-25"	\N	\N
45894	.Scientist.%	\N	MA Larson	\N	\N
45895	.Resource.%.Publication.%.Article.%	\N	"Bennett, Bolam (1994), `Localisation of parvalbumin-immunoreactive structures in primate caudate-putamen.` J Comp Neurol 347:340-56"	\N	\N
45896	.Resource.%.Publication.%.Article.%	\N	"Guiloff, Kolb (1994), `Ultrastructural and immunocytochemical analysis of the circuitry of two putative directionally selective ganglion cells in turtle retina.` J Comp Neurol 347:321-39"	\N	\N
45897	.Resource.%.Publication.%.Article.%	\N	"Fernandez, Eldred, Ammermüller, Block, von Bloh, Kolb (1994), `Complexity and scaling properties of amacrine, ganglion, horizontal, and bipolar cells in the turtle retina.` J Comp Neurol 347:397-408"	\N	\N
45898	.Scientist.%	\N	J Ammermüller	\N	\N
45899	.Scientist.%	\N	A Block	\N	\N
45900	.Scientist.%	\N	W von Bloh	\N	\N
45901	.Resource.%.Publication.%.Article.%	\N	"Berk, Smith (1994), `Local and commissural neuropeptide-containing projections of the nucleus of the solitary tract to the dorsal vagal complex in the pigeon.` J Comp Neurol 347:369-96"	\N	\N
45902	.Resource.%.Publication.%.Article.%	\N	"Ando, Ishikawa, Okura (1994), `Nature and origin of cerebrovascular nerves with substance P immunoreactivity in bats (Mammalia: Microchiroptera), with special reference to species differences.` J Comp Neurol 347:357-68"	\N	\N
45903	.Scientist.%	\N	A Ishikawa	\N	\N
45904	.Scientist.%	\N	N Okura	\N	\N
45905	.Resource.%.Publication.%.Article.%	\N	"Shupliakov, Brodin, Srinivasan, Grillner, Cullheim, Storm-Mathisen, Ottersen (1994), `Extrasynaptic localization of taurine-like immunoreactivity in the lamprey spinal cord.` J Comp Neurol 347:301-11"	\N	\N
45906	.Scientist.%	\N	M Srinivasan	\N	\N
45907	.Resource.%.Publication.%.Article.%	\N	"Young, Lopreato, Horan, Crews (1994), `Cloning and in situ hybridization analysis of estrogen receptor, progesterone receptor, and androgen receptor expression in the brain of whiptail lizards (Cnemidophorus uniparens and C. inornatus).` J Comp Neurol 347:288-300"	\N	\N
45908	.Scientist.%	\N	LJ Young	\N	\N
45909	.Scientist.%	\N	GF Lopreato	\N	\N
45910	.Scientist.%	\N	K Horan	\N	\N
45911	.Resource.%.Publication.%.Article.%	\N	"De Biasi, Vitellaro-Zuccarello, Bernardi, Valtschanoff, Weinberg (1994), `Ultrastructural and immunocytochemical characterization of primary afferent terminals in the rat cuneate nucleus.` J Comp Neurol 347:275-87"	\N	\N
45912	.Scientist.%	\N	P Bernardi	\N	\N
45913	.Resource.%.Publication.%.Article.%	\N	"Nakaya, Kaneko, Shigemoto, Nakanishi, Mizuno (1994), `Immunohistochemical localization of substance P receptor in the central nervous system of the adult rat.` J Comp Neurol 347:249-74"	\N	\N
45914	.Resource.%.Publication.%.Article.%	\N	"Alvarez-Buylla, Ling, Yu (1994), `Contribution of neurons born during embryonic, juvenile, and adult life to the brain of adult canaries: regional specificity and delayed birth of neurons in the song-control nuclei.` J Comp Neurol 347:233-48"	\N	\N
45915	.Scientist.%	\N	CY Ling	\N	\N
45916	.Scientist.%	\N	WS Yu	\N	\N
45917	.Resource.%.Publication.%.Article.%	\N	"Dusart, Sotelo (1994), `Lack of Purkinje cell loss in adult rat cerebellum following protracted axotomy: degenerative changes and regenerative attempts of the severed axons.` J Comp Neurol 347:211-32"	\N	\N
45918	.Resource.%.Publication.%.Article.%	\N	"Boyd, Matsubara (1994), `Tangential organization of callosal connectivity in the cat's visual cortex.` J Comp Neurol 347:197-210"	\N	\N
45919	.Scientist.%	\N	J Boyd	\N	\N
45920	.Resource.%.Publication.%.Article.%	\N	"Smith, Klevitsky, Akeson, Shipley (1994), `Expression of the neural cell adhesion molecule (NCAM) and polysialic acid during taste bud degeneration and regeneration.` J Comp Neurol 347:187-96"	\N	\N
45921	.Resource.%.Publication.%.Article.%	\N	"Clerc, Mazzia (1994), `Morphological relationships of choleragenoid horseradish peroxidase-labeled spinal primary afferents with myenteric ganglia and mucosal associated lymphoid tissue in the cat esophagogastric junction.` J Comp Neurol 347:171-86"	\N	\N
45922	.Scientist.%	\N	N Clerc	\N	\N
45923	.Scientist.%	\N	C Mazzia	\N	\N
45924	.Resource.%.Publication.%.Article.%	\N	"Hamassaki-Britto, Gardino, Hokoç, Keyser, Karten, Lindstrom, Britto (1994), `Differential development of alpha-bungarotoxin-sensitive and alpha-bungarotoxin-insensitive nicotinic acetylcholine receptors in the chick retina.` J Comp Neurol 347:161-70"	\N	\N
45925	.Scientist.%	\N	PF Gardino	\N	\N
45926	.Resource.%.Publication.%.Article.%	\N	"Cadusseau, Rapisardi, Peschanski (1994), `Morphological maturation of thalamic neurons as studied in fetal neural transplants.` J Comp Neurol 347:87-100"	\N	\N
45927	.Scientist.%	\N	S Rapisardi	\N	\N
45928	.Resource.%.Publication.%.Article.%	\N	"Dobbins, Feldman (1994), `Brainstem network controlling descending drive to phrenic motoneurons in rat.` J Comp Neurol 347:64-86"	\N	\N
45929	.Scientist.%	\N	EG Dobbins	\N	\N
45930	.Resource.%.Publication.%.Article.%	\N	"Garner, Mendelson, Albers, Kindy, Overbeck, Davis (1994), `Ontogeny and effect of activity on proenkephalin mRNA expression during development of the chick spinal cord.` J Comp Neurol 347:36-46"	\N	\N
45931	.Scientist.%	\N	KM Albers	\N	\N
45932	.Scientist.%	\N	M Kindy	\N	\N
45933	.Scientist.%	\N	TL Overbeck	\N	\N
45934	.Resource.%.Publication.%.Article.%	\N	"Kitamura, Richmond (1994), `Distribution of motoneurons supplying dorsal and ventral suboccipital muscles in the feline neck.` J Comp Neurol 347:25-35"	\N	\N
45935	.Scientist.%	\N	S Kitamura	\N	\N
45936	.Resource.%.Publication.%.Article.%	\N	"Akazawa, Shigemoto, Bessho, Nakanishi, Mizuno (1994), `Differential expression of five N-methyl-D-aspartate receptor subunit mRNAs in the cerebellum of developing and adult rats.` J Comp Neurol 347:150-60"	\N	\N
45937	.Scientist.%	\N	C Akazawa	\N	\N
45938	.Scientist.%	\N	Y Bessho	\N	\N
45939	.Resource.%.Publication.%.Article.%	\N	"Strettoi, Dacheux, Raviola (1994), `Cone bipolar cells as interneurons in the rod pathway of the rabbit retina.` J Comp Neurol 347:139-49"	\N	\N
45940	.Resource.%.Publication.%.Article.%	\N	"Battaglia, Lizier, Colacitti, Princivalle, Spreafico (1994), `A reticuloreticular commissural pathway in the rat thalamus.` J Comp Neurol 347:127-38"	\N	\N
45941	.Scientist.%	\N	C Lizier	\N	\N
45942	.Scientist.%	\N	C Colacitti	\N	\N
45943	.Scientist.%	\N	A Princivalle	\N	\N
45944	.Resource.%.Publication.%.Article.%	\N	"Vanhala, Yamatodani, Panula (1994), `Distribution of histamine-, 5-hydroxytryptamine-, and tyrosine hydroxylase-immunoreactive neurons and nerve fibers in developing rat brain.` J Comp Neurol 347:101-14"	\N	\N
45945	.Scientist.%	\N	A Vanhala	\N	\N
45946	.Resource.%.Publication.%.Article.%	\N	"Crossland, Hu, Rafols (1994), `Morphological study of the rostral interstitial nucleus of the medial longitudinal fasciculus in the monkey, Macaca mulatta, by Nissl, Golgi, and computer reconstruction and rotation methods.` J Comp Neurol 347:47-63"	\N	\N
45947	.Resource.%.Publication.%.Article.%	\N	"Rizvi, Ennis, Aston-Jones, Jiang, Liu, Behbehani, Shipley (1994), `Preoptic projections to Barrington's nucleus and the pericoerulear region: architecture and terminal organization.` J Comp Neurol 347:1-24"	\N	\N
45948	.Scientist.%	\N	M Jiang	\N	\N
45949	.Resource.%.Publication.%.Article.%	\N	"Rao, Jaszczak, Landis (1994), `Innervation of footpads of normal and mutant mice lacking sweat glands.` J Comp Neurol 346:613-25"	\N	\N
45950	.Scientist.%	\N	MS Rao	\N	\N
45951	.Scientist.%	\N	E Jaszczak	\N	\N
45952	.Resource.%.Publication.%.Article.%	\N	"McPheeters, Barber, Kinnamon, Kinnamon (1994), `Electrophysiological and morphological properties of light and dark cells isolated from mudpuppy taste buds.` J Comp Neurol 346:601-12"	\N	\N
